GEOID101,GEOID102,st_geometr
4206972896,4207961056,ST_MultiLineString
4206972896,4207937984,ST_MultiLineString
4206976184,,
4206976601,4208915960,ST_MultiLineString
4206976601,4208976960,ST_MultiLineString
4206976601,4207909760,ST_MultiLineString
4206976601,4207904592,ST_MultiLineString
4206976648,,
4206979792,4212714352,ST_MultiLineString
4206979792,4211526560,ST_MultiLineString
4206979792,4211514224,ST_MultiLineString
4206982360,4213114360,ST_MultiLineString
4206982360,4213124488,ST_MultiLineString
4206982360,4213125128,ST_MultiLineString
4206982360,4213157408,ST_MultiLineString
4201311760,4206151080,ST_MultiLineString
4201311760,4206162160,ST_MultiLineString
4201311760,4201327600,ST_MultiLineString
4201311760,4201378176,ST_MultiLineString
4201311760,4201385272,ST_MultiLineString
4201311760,4201386144,ST_MultiLineString
4201320248,,
4201327600,4201344328,ST_MultiLineString
4201327600,4201335224,ST_MultiLineString
4201327600,4201336496,ST_MultiLineString
4201327600,4201376160,ST_MultiLineString
4201327600,4201378176,ST_MultiLineString
4201327600,4201386144,ST_MultiLineString
4201327720,4201331000,ST_MultiLineString
4201327720,4201338592,ST_MultiLineString
4201327720,4201376160,ST_MultiLineString
4201331000,4202162056,ST_MultiLineString
4201331000,4202175144,ST_MultiLineString
4201331000,4201338592,ST_MultiLineString
4201331000,4201376160,ST_MultiLineString
4201335224,,
4201336496,4206135688,ST_MultiLineString
4201336496,4206143424,ST_MultiLineString
4201336496,4206158832,ST_MultiLineString
4201336496,4201355592,ST_MultiLineString
4201336496,4201376160,ST_MultiLineString
4201336496,4201386144,ST_MultiLineString
4201338592,4202117144,ST_MultiLineString
4201338592,4202162056,ST_MultiLineString
4201338592,4202181200,ST_MultiLineString
4201344328,4202118432,ST_MultiLineString
4201344328,4202128336,ST_MultiLineString
4201344328,4201378176,ST_MultiLineString
4212547400,4212582512,ST_MultiLineString
4212549240,4212565376,ST_MultiLineString
4212549240,4212571288,ST_MultiLineString
4212550408,4212553496,ST_MultiLineString
4212551104,4212572176,ST_MultiLineString
4212551864,4212565376,ST_MultiLineString
4212551864,4212571288,ST_MultiLineString
4212553496,4212578432,ST_MultiLineString
4212554800,4212571792,ST_MultiLineString
4212554800,4212572504,ST_MultiLineString
4212554800,4212582512,ST_MultiLineString
4212554800,4212583840,ST_LineString
4212554888,4212950344,ST_MultiLineString
4212554888,4212966376,ST_MultiLineString
4212555040,4212572176,ST_MultiLineString
4212555040,4212572504,ST_MultiLineString
4212555040,4212581328,ST_MultiLineString
4212555432,4212555712,ST_MultiLineString
4212555432,4212559608,ST_MultiLineString
4212555432,4212571792,ST_MultiLineString
4212555432,4212572504,ST_MultiLineString
4212555712,4212559608,ST_MultiLineString
4212555712,4212571792,ST_MultiLineString
4212555712,4212578432,ST_MultiLineString
4201347872,4201355592,ST_MultiLineString
4201354024,,
4201355592,4206135688,ST_MultiLineString
4201355592,4201376160,ST_MultiLineString
4201365256,4201376160,ST_MultiLineString
4201371624,4202766736,ST_MultiLineString
4201371624,4202776168,ST_MultiLineString
4201371624,4203331752,ST_MultiLineString
4201371624,4201378168,ST_MultiLineString
4201371624,4202163608,ST_MultiLineString
4201371624,4206181104,ST_MultiLineString
4201371624,4201378176,ST_MultiLineString
4201376160,,
4201377808,4202128336,ST_MultiLineString
4201377808,4202177808,ST_MultiLineString
4201378168,,
4201378176,4206106560,ST_MultiLineString
4201378176,4206151080,ST_MultiLineString
4201378176,4206173488,ST_MultiLineString
4201378176,4206181104,ST_MultiLineString
4201385272,4201386144,ST_MultiLineString
4201386144,4206158832,ST_MultiLineString
4201386144,4206162160,ST_MultiLineString
4201386144,4206180560,ST_MultiLineString
4208186456,,
4208185984,,
4212559608,4212578432,ST_MultiLineString
4212565376,4212571288,ST_MultiLineString
4212566016,,
4212571288,,
4212571792,4212572504,ST_MultiLineString
4212571792,4212583840,ST_MultiLineString
4212572176,,
4212572504,4212581328,ST_MultiLineString
4212572736,4212578008,ST_MultiLineString
4212572736,4212966376,ST_MultiLineString
4212574224,,
4212578008,,
4212578432,,
4212581328,,
4212582512,,
4212582616,,
4212583000,,
4212583504,,
4212583840,,
4207700660,4207744952,ST_MultiLineString
4207702000,4207706088,ST_MultiLineString
4207702000,4207723584,ST_MultiLineString
4207702000,4207732400,ST_MultiLineString
4207702000,4207767576,ST_MultiLineString
4207702000,4207772632,ST_MultiLineString
4207702000,4207784528,ST_MultiLineString
4207706088,4207727008,ST_MultiLineString
4207706088,4207732400,ST_MultiLineString
4207706088,4207767576,ST_MultiLineString
4207706088,4209506088,ST_MultiLineString
4207706088,4209532432,ST_MultiLineString
4207711720,4207732400,ST_MultiLineString
4207711720,4207784528,ST_MultiLineString
4207711720,4209500948,ST_MultiLineString
4207711720,4209554872,ST_MultiLineString
4207716056,4207779288,ST_MultiLineString
4208185312,4208186456,ST_MultiLineString
4208181576,,
4208181288,4211931480,ST_MultiLineString
4208181288,4211942960,ST_MultiLineString
4208181288,4211982640,ST_MultiLineString
4208181288,4211984496,ST_MultiLineString
4208179024,,
4208175544,4208186456,ST_MultiLineString
4208175544,4208185312,ST_MultiLineString
4208172648,4208185312,ST_MultiLineString
4208170552,4211370560,ST_MultiLineString
4208170552,4211334840,ST_MultiLineString
4208170552,4208185984,ST_MultiLineString
4208167616,,
4208162184,4208181576,ST_MultiLineString
4208161640,4208170552,ST_MultiLineString
4208161640,4208179024,ST_MultiLineString
4208161640,4211334840,ST_MultiLineString
4208161640,4208185984,ST_MultiLineString
4202541464,4210714600,ST_MultiLineString
4202541464,4202553088,ST_MultiLineString
4202541464,4202575248,ST_MultiLineString
4202541888,4202542400,ST_MultiLineString
4202541888,4202581856,ST_MultiLineString
4202541888,4207926928,ST_MultiLineString
4202542400,4202553088,ST_MultiLineString
4202542400,4202557504,ST_MultiLineString
4202542400,4202558968,ST_MultiLineString
4202542400,4202581856,ST_MultiLineString
4202542400,4207926928,ST_MultiLineString
4202542472,4202582080,ST_MultiLineString
4202542472,4202546640,ST_MultiLineString
4202545128,4208922904,ST_MultiLineString
4202545128,4202557696,ST_MultiLineString
4202545128,4202558304,ST_MultiLineString
4202545128,4209542424,ST_MultiLineString
4202545128,4209550824,ST_MultiLineString
4202545128,4202546640,ST_MultiLineString
4202545128,4202577160,ST_MultiLineString
4202545128,4207781280,ST_LineString
4202546640,4202558304,ST_MultiLineString
4202546640,4202582080,ST_MultiLineString
4202546640,4202575248,ST_MultiLineString
4202546640,4210783792,ST_MultiLineString
4202553088,4210766760,ST_MultiLineString
4202553088,4210776032,ST_MultiLineString
4202553088,4210714600,ST_LineString
4202553088,4202557504,ST_MultiLineString
4202553088,4202575248,ST_MultiLineString
4202557504,4210766760,ST_MultiLineString
4202557504,4210740096,ST_MultiLineString
4202557504,4202581856,ST_MultiLineString
4202557696,,
4202558304,,
4202558968,4208961928,ST_MultiLineString
4202558968,4208977776,ST_MultiLineString
4202558968,4202577160,ST_MultiLineString
4200700820,4200702288,ST_MultiLineString
4200700820,4200703736,ST_MultiLineString
4200700820,4200732680,ST_MultiLineString
4200700820,4200735640,ST_MultiLineString
4200702288,4200732680,ST_MultiLineString
4200702288,4200735640,ST_MultiLineString
4200702288,4200772216,ST_MultiLineString
4200703736,4200722264,ST_MultiLineString
4200703736,4200732680,ST_MultiLineString
4200703736,4200735640,ST_MultiLineString
4200704688,4200708632,ST_MultiLineString
4200704688,4200708680,ST_MultiLineString
4200704688,4200712016,ST_MultiLineString
4200704688,4200750320,ST_MultiLineString
4200704688,4200762352,ST_MultiLineString
4200704688,4200779856,ST_MultiLineString
4200704792,4200718264,ST_MultiLineString
4200704792,4200721968,ST_MultiLineString
4200704792,4200753288,ST_MultiLineString
4200704792,4200758375,ST_MultiLineString
4200704792,4200758384,ST_MultiLineString
4200704792,4200783472,ST_MultiLineString
4200704792,4200784444,ST_MultiLineString
4200704792,4200706240,ST_MultiLineString
4200704792,4200755400,ST_MultiLineString
4200706240,4200713488,ST_MultiLineString
4200706240,4200783472,ST_MultiLineString
4200706240,4207343824,ST_MultiLineString
4200706240,4207353184,ST_MultiLineString
4200706240,4200718200,ST_MultiLineString
4200706240,4200735488,ST_MultiLineString
4200706240,4200740400,ST_MultiLineString
4200706240,4200753592,ST_MultiLineString
4200706240,4200755400,ST_MultiLineString
4200708632,4200708680,ST_MultiLineString
4200708632,4200725152,ST_MultiLineString
4200708632,4200750320,ST_MultiLineString
4200708632,4200765392,ST_MultiLineString
4200708632,4200765400,ST_MultiLineString
4200708680,4200713488,ST_MultiLineString
4200708680,4200725152,ST_MultiLineString
4200708680,4200736944,ST_MultiLineString
4200708680,4200756432,ST_MultiLineString
4200708680,4200758375,ST_MultiLineString
4200708680,4200771952,ST_MultiLineString
4200708680,4200779856,ST_MultiLineString
4207716128,4207784528,ST_MultiLineString
4207716128,4209554696,ST_MultiLineString
4207723584,4207744952,ST_MultiLineString
4207723584,4207767576,ST_MultiLineString
4207723584,4207779160,ST_MultiLineString
4207727008,4207767576,ST_MultiLineString
4207727008,4209506088,ST_MultiLineString
4207727008,4209545104,ST_MultiLineString
4207732400,4207784528,ST_MultiLineString
4207732400,4209500948,ST_MultiLineString
4207732400,4209520736,ST_MultiLineString
4207732400,4209532432,ST_MultiLineString
4207733616,4207745168,ST_MultiLineString
4207733616,4207755576,ST_MultiLineString
4207733616,4207781280,ST_MultiLineString
4207733616,4207745656,ST_MultiLineString
4207744952,4207746392,ST_MultiLineString
4207744952,4207767576,ST_MultiLineString
4207744952,4207772632,ST_MultiLineString
4207744952,4207779104,ST_MultiLineString
4207744952,4207779160,ST_MultiLineString
4207744992,4207779160,ST_MultiLineString
4207744992,4207779288,ST_MultiLineString
4207744992,4209179064,ST_MultiLineString
4208160328,4211743136,ST_MultiLineString
4208160328,4211751096,ST_MultiLineString
4208160136,4208170552,ST_MultiLineString
4208160136,4208185984,ST_MultiLineString
4208160128,4208186456,ST_MultiLineString
4208160128,4208175544,ST_MultiLineString
4208160128,4208162184,ST_MultiLineString
4208158848,4211318296,ST_MultiLineString
4208158848,4208170552,ST_MultiLineString
4208158848,4208160136,ST_MultiLineString
4208158848,4208185984,ST_MultiLineString
4208156608,4208186456,ST_MultiLineString
4208156608,4208185312,ST_MultiLineString
4208154504,4208175544,ST_MultiLineString
4208154504,4208162184,ST_MultiLineString
4208154504,4208160128,ST_MultiLineString
4208152288,4209302664,ST_MultiLineString
4208152288,4208185984,ST_MultiLineString
4208152288,4209718696,ST_MultiLineString
4208152288,4209742952,ST_MultiLineString
4208152280,4208179024,ST_MultiLineString
4208152280,4208185984,ST_MultiLineString
4208152280,4208152288,ST_MultiLineString
4208152264,4208152288,ST_MultiLineString
4200712016,4200715872,ST_MultiLineString
4200712016,4200735640,ST_MultiLineString
4200712016,4200750320,ST_MultiLineString
4200712016,4200762352,ST_MultiLineString
4200712016,4200763224,ST_MultiLineString
4200713488,4200758375,ST_MultiLineString
4200713488,4200771952,ST_MultiLineString
4200713488,4200783472,ST_MultiLineString
4200713488,4200784444,ST_MultiLineString
4200715872,4200722264,ST_MultiLineString
4200715872,4200727712,ST_MultiLineString
4200715872,4200750320,ST_MultiLineString
4200715872,4200754072,ST_MultiLineString
4200718192,4200718200,ST_MultiLineString
4200718200,4200771952,ST_MultiLineString
4200718200,4207323768,ST_MultiLineString
4200718200,4207343824,ST_MultiLineString
4200718264,4200721968,ST_MultiLineString
4200718264,4200753288,ST_MultiLineString
4200718264,4200754072,ST_MultiLineString
4200718264,4200762888,ST_MultiLineString
4200718264,4200765400,ST_MultiLineString
4200718264,4200755400,ST_MultiLineString
4200721752,4200727712,ST_MultiLineString
4200721752,4200750320,ST_MultiLineString
4200721752,4200765392,ST_MultiLineString
4200721752,4200765400,ST_MultiLineString
4200721968,4200755400,ST_MultiLineString
4200722264,4200732680,ST_MultiLineString
4200722264,4200735640,ST_MultiLineString
4200722264,4200754072,ST_MultiLineString
4200723304,4207323304,ST_MultiLineString
4200723304,4200727336,ST_MultiLineString
4200723304,4200755400,ST_MultiLineString
4207745168,4207755576,ST_MultiLineString
4207745168,4207779104,ST_MultiLineString
4207745168,4207782064,ST_MultiLineString
4207745656,4210783792,ST_MultiLineString
4207745656,4207782064,ST_MultiLineString
4207746392,4207779160,ST_MultiLineString
4207755576,4209542424,ST_MultiLineString
4207755576,4207772632,ST_MultiLineString
4207755576,4207779104,ST_MultiLineString
4207755576,4207781280,ST_MultiLineString
4207755576,4207784528,ST_MultiLineString
4207755576,4209500948,ST_MultiLineString
4207767576,4207772632,ST_MultiLineString
4207767576,4207779160,ST_MultiLineString
4207767576,4207779288,ST_MultiLineString
4207767576,4209545104,ST_MultiLineString
4207771144,4209542424,ST_MultiLineString
4207771144,4209580800,ST_MultiLineString
4207771144,4207781280,ST_MultiLineString
4207772632,4207779104,ST_MultiLineString
4207772632,4207784528,ST_MultiLineString
4208150936,4209302664,ST_MultiLineString
4208150936,4208158848,ST_MultiLineString
4208150936,4208185984,ST_MultiLineString
4208150936,4208152288,ST_MultiLineString
4208150720,,
4208150632,,
4208149568,4208179024,ST_MultiLineString
4208149568,4208185984,ST_MultiLineString
4208149568,4208161640,ST_MultiLineString
4208149568,4208152280,ST_MultiLineString
4208149280,4208181576,ST_MultiLineString
4208149280,4208167616,ST_MultiLineString
4208149280,4208162184,ST_MultiLineString
4208149280,4208160128,ST_MultiLineString
4208146352,4211778416,ST_MultiLineString
4208146352,4211327096,ST_MultiLineString
4208146352,4211334840,ST_LineString
4208146352,4208161640,ST_MultiLineString
4208146208,4211778416,ST_MultiLineString
4208146208,4208146352,ST_MultiLineString
4208146184,4208160328,ST_MultiLineString
4208145584,4208156608,ST_MultiLineString
4208145224,4208185312,ST_MultiLineString
4208145224,4208179024,ST_MultiLineString
4208145224,4208156608,ST_MultiLineString
4208145224,4208150720,ST_MultiLineString
4208145224,4208145584,ST_MultiLineString
4204373888,4204375672,ST_MultiLineString
4204375528,4209947968,ST_MultiLineString
4204375528,4204375672,ST_MultiLineString
4204375672,4213324936,ST_MultiLineString
4204379216,4209910008,ST_MultiLineString
4204379216,4209943968,ST_MultiLineString
4204379216,4209943976,ST_MultiLineString
4204379216,4204381216,ST_MultiLineString
4204379216,4209744960,ST_MultiLineString
4204381216,4204384976,ST_MultiLineString
4204381744,,
4204383128,,
4204384976,4204385232,ST_MultiLineString
4204385232,4210762200,ST_MultiLineString
4204385232,4210733584,ST_MultiLineString
4204385232,4210736072,ST_MultiLineString
4204385232,4204385320,ST_MultiLineString
4201500572,4201577592,ST_MultiLineString
4201500572,4201511168,ST_MultiLineString
4208703040,4208718464,ST_MultiLineString
4208703040,4208718944,ST_MultiLineString
4208703040,4211932952,ST_MultiLineString
4208703040,4210982464,ST_MultiLineString
4208703040,4208709288,ST_MultiLineString
4208708304,4208730480,ST_MultiLineString
4208708304,4208746400,ST_MultiLineString
4208708304,4208756720,ST_MultiLineString
4208708304,4208781784,ST_MultiLineString
4208709288,4208718944,ST_MultiLineString
4208709288,4208730480,ST_MultiLineString
4208709288,4208778392,ST_MultiLineString
4208710256,4208718944,ST_MultiLineString
4208718464,4208718944,ST_MultiLineString
4208718464,4210945992,ST_MultiLineString
4208718464,4210982464,ST_MultiLineString
4208718944,4208730480,ST_MultiLineString
4208718944,4208743000,ST_MultiLineString
4208730480,4208738640,ST_MultiLineString
4208730480,4208743000,ST_MultiLineString
4208730480,4208756720,ST_MultiLineString
4208730480,4208778392,ST_MultiLineString
4208738640,,
4200725152,4200753288,ST_MultiLineString
4200725152,4200758375,ST_MultiLineString
4200725152,4200765400,ST_MultiLineString
4200727312,4212532440,ST_MultiLineString
4200727312,4200732392,ST_MultiLineString
4200727336,4201987272,ST_MultiLineString
4200727336,4201937344,ST_MultiLineString
4200727336,4207323304,ST_MultiLineString
4200727336,4207359488,ST_MultiLineString
4200727336,4200747432,ST_MultiLineString
4200727336,4200755400,ST_MultiLineString
4200727336,4201941208,ST_MultiLineString
4200727712,4200750320,ST_MultiLineString
4200727712,4200754072,ST_MultiLineString
4200727712,4200765400,ST_MultiLineString
4200728824,4200729392,ST_MultiLineString
4200728824,4200730920,ST_MultiLineString
4200728824,4200756432,ST_MultiLineString
4200729392,4200730920,ST_MultiLineString
4200729392,4200756432,ST_MultiLineString
4200730920,4200732392,ST_MultiLineString
4200730920,4200735576,ST_MultiLineString
4200730920,4200749184,ST_MultiLineString
4200730920,4200756432,ST_MultiLineString
4200730920,4200763224,ST_MultiLineString
4200730920,4200770376,ST_MultiLineString
4200732392,4212532440,ST_MultiLineString
4200732392,4212565376,ST_MultiLineString
4200732392,4200736776,ST_MultiLineString
4200732392,4200763224,ST_MultiLineString
4207779104,4207782064,ST_MultiLineString
4207779160,4207779288,ST_MultiLineString
4207779288,4209545104,ST_MultiLineString
4207781280,4209542424,ST_MultiLineString
4207781280,4209580800,ST_MultiLineString
4207782064,,
4207784528,4209554696,ST_MultiLineString
4207784528,4209554872,ST_MultiLineString
4208143352,4208181288,ST_MultiLineString
4208143352,4208154504,ST_MultiLineString
4208142944,4208146208,ST_MultiLineString
4208142944,4208145584,ST_MultiLineString
4208138448,4211318296,ST_MultiLineString
4208138128,4208162184,ST_MultiLineString
4208138128,4208154504,ST_MultiLineString
4208137408,4211778416,ST_MultiLineString
4208137408,4211743136,ST_MultiLineString
4208137408,4208160328,ST_MultiLineString
4208137408,4208146208,ST_MultiLineString
4208136160,4208185984,ST_MultiLineString
4201500596,4211313000,ST_MultiLineString
4201500596,4201503360,ST_MultiLineString
4201500596,4201550440,ST_MultiLineString
4201500596,4201553152,ST_MultiLineString
4201500596,4201557448,ST_MultiLineString
4201500596,4201576408,ST_MultiLineString
4201500596,4201585544,ST_MultiLineString
4201503056,4201515376,ST_MultiLineString
4201503056,4201577592,ST_MultiLineString
4201503056,4211775104,ST_MultiLineString
4201503056,4211780936,ST_MultiLineString
4201503056,4201511168,ST_MultiLineString
4201503360,4201586912,ST_MultiLineString
4201503360,4201573632,ST_MultiLineString
4201503360,4201577176,ST_MultiLineString
4201503360,4201586664,ST_MultiLineString
4201503360,4201550440,ST_MultiLineString
4201503360,4201576408,ST_MultiLineString
4201503392,4201503400,ST_MultiLineString
4201503392,4201568096,ST_MultiLineString
4201503400,4201543792,ST_MultiLineString
4201503400,4201564696,ST_MultiLineString
4201503400,4201568096,ST_MultiLineString
4201503400,4201570208,ST_MultiLineString
4201503400,4201571312,ST_MultiLineString
4201503400,4201572592,ST_MultiLineString
4201503400,4201578232,ST_MultiLineString
4201510240,4201510248,ST_MultiLineString
4201510240,4201582656,ST_MultiLineString
4201510248,4201555448,ST_MultiLineString
4201510248,4201571312,ST_MultiLineString
4201510248,4201577176,ST_MultiLineString
4201510248,4201578232,ST_MultiLineString
4201510248,4201582656,ST_MultiLineString
4201510248,4201527344,ST_MultiLineString
4201510248,4201550440,ST_LineString
4201511160,4201511168,ST_MultiLineString
4208740016,4208781784,ST_MultiLineString
4208743000,,
4208746400,4208756720,ST_MultiLineString
4208748664,4208756720,ST_MultiLineString
4208748664,4208778392,ST_MultiLineString
4208754160,4208781784,ST_MultiLineString
4208756720,4208778392,ST_MultiLineString
4208756720,4208781784,ST_MultiLineString
4208778392,,
4208781784,,
4200732680,,
4200735488,,
4200735576,,
4200735640,4200736776,ST_MultiLineString
4200735640,4200763224,ST_MultiLineString
4200735640,4200772216,ST_MultiLineString
4200736776,4200763224,ST_MultiLineString
4200736944,4200749184,ST_MultiLineString
4200736944,4200756432,ST_MultiLineString
4200736944,4200762352,ST_MultiLineString
4200736944,4200763224,ST_MultiLineString
4200736944,4200770376,ST_MultiLineString
4200736944,4200779856,ST_MultiLineString
4200740400,4200755400,ST_MultiLineString
4200747432,4200754072,ST_MultiLineString
4200747432,4201987272,ST_MultiLineString
4200747432,4201937344,ST_MultiLineString
4200747432,4200755400,ST_MultiLineString
4200749184,4200756432,ST_MultiLineString
4200749184,4200770376,ST_MultiLineString
4200750320,4200765392,ST_MultiLineString
4208133944,4208145584,ST_MultiLineString
4208133944,4208145224,ST_MultiLineString
4208133944,4208142944,ST_MultiLineString
4208128352,4208142944,ST_MultiLineString
4208128352,4208133944,ST_MultiLineString
4208128352,4208161640,ST_MultiLineString
4208127432,4211318296,ST_MultiLineString
4208127432,4208158848,ST_MultiLineString
4208127432,4208150936,ST_MultiLineString
4208127432,4208138448,ST_MultiLineString
4208124592,4208179024,ST_MultiLineString
4208124592,4208150720,ST_MultiLineString
4208124592,4208145224,ST_MultiLineString
4208124592,4208152280,ST_MultiLineString
4208122880,4208179024,ST_MultiLineString
4208122880,4208145224,ST_MultiLineString
4208122880,4208133944,ST_MultiLineString
4208122880,4208128352,ST_MultiLineString
4208122880,4208161640,ST_MultiLineString
4208120144,4208185312,ST_MultiLineString
4208120144,4208172648,ST_MultiLineString
4208117696,4208181576,ST_MultiLineString
4208117696,4208160328,ST_MultiLineString
4208117696,4208149280,ST_MultiLineString
4208117696,4208146184,ST_MultiLineString
4201511168,4201577592,ST_MultiLineString
4201511168,4211778416,ST_MultiLineString
4201511168,4211780936,ST_LineString
4201511168,4211327096,ST_MultiLineString
4201511168,4208146352,ST_MultiLineString
4201511168,4201530464,ST_MultiLineString
4201511168,4201542856,ST_MultiLineString
4201515376,4201572096,ST_MultiLineString
4201515376,4201573008,ST_MultiLineString
4201515376,4201577592,ST_MultiLineString
4201515376,4201582144,ST_MultiLineString
4201515376,4211775104,ST_MultiLineString
4201515376,4211766912,ST_MultiLineString
4201515376,4201575944,ST_MultiLineString
4201527344,4201582656,ST_MultiLineString
4201527344,4201550440,ST_MultiLineString
4201527344,4201557448,ST_MultiLineString
4201527344,4201530464,ST_MultiLineString
4201527344,4201542856,ST_MultiLineString
4201530464,4201577592,ST_MultiLineString
4201530464,4201582656,ST_MultiLineString
4201530464,4201542856,ST_MultiLineString
4201534088,4201586912,ST_MultiLineString
4201534088,4201557176,ST_MultiLineString
4201534088,4201560184,ST_MultiLineString
4201534088,4201573632,ST_MultiLineString
4201534088,4201574032,ST_MultiLineString
4201534088,4201586664,ST_MultiLineString
4201542824,4201560184,ST_MultiLineString
4201542856,4201557448,ST_MultiLineString
4201542856,4211327096,ST_MultiLineString
4201543792,4201585672,ST_MultiLineString
4201543792,4201565952,ST_MultiLineString
4201543792,4201570208,ST_MultiLineString
4211910016,4211920888,ST_MultiLineString
4211910016,4211939136,ST_MultiLineString
4211910016,4211942976,ST_MultiLineString
4211910016,4211943368,ST_MultiLineString
4211910016,4211949288,ST_MultiLineString
4211910016,4211982640,ST_MultiLineString
4211910016,4211984496,ST_MultiLineString
4211920888,4211942976,ST_MultiLineString
4211920888,4211978424,ST_MultiLineString
4211931480,4211984496,ST_MultiLineString
4211932936,4211932952,ST_MultiLineString
4211932936,4211942960,ST_MultiLineString
4200753288,4200758375,ST_MultiLineString
4200753288,4200758384,ST_MultiLineString
4200753288,4200762888,ST_MultiLineString
4200753288,4200765400,ST_MultiLineString
4200753592,,
4200754072,4200765400,ST_MultiLineString
4200754072,4201937344,ST_MultiLineString
4200754072,4201916920,ST_MultiLineString
4200754072,4200755400,ST_MultiLineString
4200755400,4207323304,ST_MultiLineString
4200755400,4207353184,ST_MultiLineString
4200755400,4207381776,ST_MultiLineString
4200756432,4200771952,ST_MultiLineString
4200758375,4200758384,ST_MultiLineString
4200758375,4200784444,ST_MultiLineString
4200758384,,
4200762352,4200763224,ST_MultiLineString
4200762352,4200779856,ST_MultiLineString
4200762888,4200765400,ST_MultiLineString
4200763224,4200770376,ST_MultiLineString
4200765392,4200765400,ST_MultiLineString
4208114872,4208160328,ST_MultiLineString
4208114872,4208149280,ST_MultiLineString
4208114872,4208146208,ST_MultiLineString
4208114872,4208145584,ST_MultiLineString
4208114872,4208142944,ST_MultiLineString
4208114872,4208137408,ST_MultiLineString
4208114872,4208117696,ST_MultiLineString
4208114336,4208150632,ST_MultiLineString
4208114336,4208152288,ST_MultiLineString
4208114336,4208152280,ST_MultiLineString
4208114336,4208124592,ST_MultiLineString
4208114336,4209718696,ST_MultiLineString
4208111560,4208146208,ST_MultiLineString
4208111560,4208142944,ST_MultiLineString
4208111560,4208128352,ST_MultiLineString
4208111560,4208161640,ST_MultiLineString
4208111560,4208146352,ST_MultiLineString
4208109280,4211723056,ST_MultiLineString
4208109280,4211751096,ST_MultiLineString
4208109280,4210574072,ST_MultiLineString
4208109280,4208160328,ST_MultiLineString
4208109280,4208146184,ST_MultiLineString
4208108136,4208181288,ST_MultiLineString
4208108136,4211931480,ST_MultiLineString
4208108136,4208114336,ST_MultiLineString
4208108136,4209718696,ST_MultiLineString
4208104424,4208175544,ST_MultiLineString
4208104424,4208154504,ST_MultiLineString
4208104424,4208143352,ST_MultiLineString
4208103072,4208185312,ST_MultiLineString
4208103072,4208181288,ST_MultiLineString
4208103072,4208175544,ST_MultiLineString
4208103072,4208172648,ST_MultiLineString
4208103072,4208150720,ST_MultiLineString
4208103072,4208145224,ST_MultiLineString
4208103072,4208143352,ST_MultiLineString
4208103072,4208120144,ST_MultiLineString
4208103072,4208108136,ST_MultiLineString
4208103072,4208104424,ST_MultiLineString
4208103072,4208124592,ST_LineString
4208103072,4208114336,ST_MultiLineString
4208102656,4208186456,ST_MultiLineString
4208102656,4208149280,ST_MultiLineString
4208102656,4208145584,ST_MultiLineString
4208102656,4208114872,ST_MultiLineString
4201550432,4201550440,ST_MultiLineString
4201550440,4201577176,ST_MultiLineString
4201550440,4201557448,ST_MultiLineString
4201553152,,
4201555448,4201586912,ST_MultiLineString
4201555448,4201570208,ST_MultiLineString
4201555448,4201577168,ST_MultiLineString
4201555448,4201577176,ST_MultiLineString
4201555448,4201578232,ST_MultiLineString
4201557176,4201585672,ST_MultiLineString
4201557176,4201586912,ST_MultiLineString
4201557176,4201560184,ST_MultiLineString
4201557176,4201565952,ST_MultiLineString
4201557176,4201580984,ST_MultiLineString
4201557448,4211313000,ST_MultiLineString
4201557448,4211323144,ST_MultiLineString
4201557448,4211326736,ST_MultiLineString
4201557448,4211327096,ST_MultiLineString
4201560184,4201574032,ST_MultiLineString
4201560184,4201580984,ST_MultiLineString
4201560184,4211549152,ST_MultiLineString
4201560184,4211566776,ST_MultiLineString
4211932952,4211942960,ST_MultiLineString
4211939136,4211942976,ST_MultiLineString
4211939136,4211984496,ST_MultiLineString
4211942960,4211943368,ST_MultiLineString
4211942960,4211982640,ST_MultiLineString
4211942976,,
4211943368,4211949288,ST_MultiLineString
4211943368,4211953200,ST_MultiLineString
4211943368,4211982640,ST_MultiLineString
4211943368,4211978424,ST_MultiLineString
4211949288,4211982640,ST_MultiLineString
4211953200,,
4211978424,,
4211982640,4211984496,ST_MultiLineString
4211984496,,
4200765400,,
4200770376,,
4200771952,,
4200772216,,
4200779856,,
4200783472,4200784444,ST_MultiLineString
4200784444,,
4201564696,4201571312,ST_MultiLineString
4201564696,4201572096,ST_MultiLineString
4201564696,4201573008,ST_MultiLineString
4201565944,4201565952,ST_MultiLineString
4201565952,4201585672,ST_MultiLineString
4201565952,4201586912,ST_MultiLineString
4201565952,4201570208,ST_MultiLineString
4201568096,4201572592,ST_MultiLineString
4201570208,4201586912,ST_MultiLineString
4201570208,4201578232,ST_MultiLineString
4212304608,4212315408,ST_MultiLineString
4212304608,4212327736,ST_MultiLineString
4212309024,4212315672,ST_MultiLineString
4212309024,4212318560,ST_MultiLineString
4212309024,4212361040,ST_MultiLineString
4212309024,4212361208,ST_MultiLineString
4212309024,4212375032,ST_MultiLineString
4212309024,4212387224,ST_MultiLineString
4212313056,4212348272,ST_MultiLineString
4212313056,4212369992,ST_MultiLineString
4212313056,4212361208,ST_MultiLineString
4212313056,4212381584,ST_MultiLineString
4212313776,4212348272,ST_MultiLineString
4207502600,4207571928,ST_MultiLineString
4207502600,4207514160,ST_MultiLineString
